isin	wkn	name	fundProvider	legalStructure	quote	quote52Low	quote52High	ytdReturnCUR	totalExpenseRatio	fiveYearVolatilityCUR	fiveYearReturnPerRiskCUR	yearVolatilityCUR	distributionPolicy	fundCurrency	yearDividendYield	threeMonthReturnCUR	monthReturnCUR	sixMonthReturnCUR	inceptionDate	threeYearVolatilityCUR	yearReturnPerRiskCUR	yearReturn2CUR	yearReturn4CUR	replicationMethod	hasSecuritiesLending	ticker	yearReturnCUR	threeYearReturnPerRiskCUR	domicileCountry	threeYearReturnCUR	valorNumber	currentDividendYield	yearReturn3CUR	fiveYearReturnCUR	weekReturnCUR	yearReturn1CUR	quoteMarket	quoteDate	labels	replicationStrategy	fundStructure	distributionFrequency	currencyRisk	fiscalYearEnd	UCITSCompliance	revisionCompany	indexType	securitiesLending	top10Holdings	exposureCountry_Netherlands	exposureCountry_United Kingdom	exposureCountry_Luxembourg	exposureCountry_Other	exposureSector_Technology	exposureSector_Consumer Staples	exposureSector_Industrials	exposureSector_Consumer Discretionary	exposureSector_Other	fundSizeMillions	exposureCountry_Belgium	exposureCountry_France	exposureSector_Financials	exposureSector_Basic Materials	exposureSector_Real Estate	exposureCountry_Austria	exposureSector_Utilities	exposureSector_Energy	exposureCountry_Serbia	exposureCountry_Romania	exposureSector_Health Care	exposureCountry_China	exposureCountry_Mexico	exposureCountry_Indonesia	exposureCountry_Saudi Arabia	exposureCountry_United Arab Emirates	exposureCountry_Malaysia	exposureCountry_South Korea	exposureCountry_Brazil	exposureCountry_Israel	exposureCountry_South Africa	exposureCountry_Qatar	exposureCountry_Uruguay	exposureCountry_Dominican Republic	exposureCountry_Italy	exposureCountry_Germany	exposureCountry_Spain	exposureCountry_United States	exposureSector_Telecommunication	exposureCountry_Japan	exposureCountry_Canada	exposureCountry_Australia	exposureCountry_Ireland	exposureCountry_Cayman Islands	exposureCountry_Hong Kong	exposureCountry_Bermuda	exposureCountry_Liberia	exposureCountry_Hungary	exposureCountry_Switzerland	exposureCountry_Singapore	exposureCountry_Taiwan	exposureCountry_Croatia	exposureCountry_New Zealand	exposureCountry_India	exposureCountry_Norway	exposureCountry_Finland	exposureCountry_Denmark	exposureCountry_Sweden	exposureCountry_country-gg	exposureCountry_Jersey	exposureCountry_Greece	exposureCountry_Chile	exposureCountry_Oman	exposureCountry_Philippines	exposureCountry_Ivory Coast	exposureCountry_Portugal	exposureCountry_Turkey	exposureCountry_Thailand	exposureCountry_Poland	exposureCountry_Argentina	exposureCountry_Macedonia	exposureCountry_Peru	exposureCountry_Russia	exposureCountry_Cyprus	exposureCountry_Colombia	exposureCountry_Czech Republic	exposureCountry_Slovakia	exposureCountry_Slovenia	exposureCountry_Bulgaria
IE00BS7K8821	A12DYT	SPDR Bloomberg 3-5 Year Euro Government Bond UCITS ETF	SPDR ETF	ETF	28.55	27.88	30.58	0.0221	0.0015	0.0302	-0.46	0.0541	Distributing	EUR	0	0.0148	0.0177	0.0024	12/3/14	0.0352	-1.16	-0.0133	0.0175	Sampling	No	SYB4	-0.063	-0.74	Ireland	-0.0757	25988044	0	0.0112	-0.0676	0.0102	-0.1008	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', '3-5'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	31-Mar	Yes	Ernst & Young	Total return index	No	'FR0011317783', 'FR0013131877', 'FR0010916924', 'FR0013508470', 'FR0013200813', 'FR0013250560', 'FR0014003513', 'DE0001102390', 'DE0001102424', 'IT0001174611'	0	0	0	0.3294	0	0	0	0	1	71	0	0.2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1534	0.1495	0.1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1287023003	LYX0VG	Lyxor Euro Government Bond 5-7Y (DR) UCITS ETF - Acc	Lyxor ETF	ETF	147.28	142.8	162.16	0.033	0.0017	0.0452	-0.35	0.0811	Accumulating	EUR		0.0218	0.0229	0.0048	1/18/07	0.0533	-1.08	-0.0199	0.0399	Full replication	No	LYXC	-0.0877	-0.66	Luxembourg	-0.1025	31879097		0.0264	-0.0761	0.0127	-0.1447	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', '5-7'	Physical(Full replication)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	PWC	Total return index	No	'FR0013286192', 'FR0013341682', 'FR0000571218', 'FR0013407236', 'FR0013451507', 'IT0001278511', 'ES0000011868', 'FR001400AIN5', 'IT0004889033', 'DE0001102465'	0	0	0	0.3103	0	0	0	0	0.9969	319	0	0.2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1501	0.1521	0.1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU2090062865	LYX040	Lyxor Euro Government Bond 5-7Y (DR) UCITS ETF - Dist	Lyxor ETF	ETF	144.03	139.66	161.33	0.0331	0.0017			0.0816	Distributing	EUR	0.016	0.0219	0.023	0.0049	9/17/20		-1.07	-0.02		Full replication	No	EGV7	-0.0876		Luxembourg		56649820	0.0178			0.0128	-0.1446	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', '5-7'	Physical(Full replication)	Company With Variable Capital (SICAV)	Semi annually	Currency unhedged	31-Dec	Yes	PWC	Total return index	No	'FR0013286192', 'FR0013341682', 'FR0000571218', 'FR0013407236', 'FR0013451507', 'IT0001278511', 'ES0000011868', 'FR001400AIN5', 'IT0004889033', 'DE0001102465'	0	0	0	0.3103	0	0	0	0	0.9969	11	0	0.2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1501	0.1521	0.1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1287023185	LYX0VH	Lyxor Euro Government Bond 7-10Y (DR) UCITS ETF - Acc	Lyxor ETF	ETF	156.69	150.67	178.36	0.0465	0.0017	0.062	-0.28	0.11	Accumulating	EUR		0.0285	0.0277	0.0054	1/18/07	0.0733	-1.07	-0.0305	0.0643	Full replication	No	LYXD	-0.1175	-0.67	Luxembourg	-0.1411	31879362		0.0434	-0.0848	0.0149	-0.1945	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', '7-10'	Physical(Full replication)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	PWC	Total return index	No	'FR0011883966', 'FR0012993103', 'FR0000187635', 'FR0013516549', 'FR0014002WK3', 'IT0001444378', 'ES0000012411', 'DE0001102507', 'FR0014007L00', 'IT0005024234'	0	0	0	0.3699	0	0	0	0	0.9995	810	0	0.1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1954	0.1371	0.1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU2090062949	LYX041	Lyxor Euro Government Bond 7-10Y (DR) UCITS ETF - Dist	Lyxor ETF	ETF	149.84	144.09	172.84	0.0465	0.0017			0.1106	Distributing	EUR	0.0121	0.0285	0.0277	0.0054	9/17/20		-1.06	-0.0304		Full replication	No	MTDD	-0.1175		Luxembourg		56652719	0.0139			0.015	-0.1945	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', '7-10'	Physical(Full replication)	Company With Variable Capital (SICAV)	Semi annually	Currency unhedged	31-Dec	Yes	PWC	Total return index	No	'FR0011883966', 'FR0012993103', 'FR0000187635', 'FR0013516549', 'FR0014002WK3', 'IT0001444378', 'ES0000012411', 'DE0001102507', 'FR0014007L00', 'IT0005024234'	0	0	0	0.3699	0	0	0	0	0.9995	11	0	0.1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1954	0.1371	0.1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1650490474	LYX0XK	Lyxor Euro Government Bond (DR) UCITS ETF - Acc	Lyxor ETF	ETF	160.67	155.12	182.72	0.0376	0.0014	0.0575	-0.33	0.0964	Accumulating	EUR		0.0194	0.024	0.0006	12/8/03	0.0665	-1.23	-0.036	0.0634	Full replication	No	LYQ1	-0.1182	-0.78	Luxembourg	-0.1468	37749386		0.0481	-0.092	0.0133	-0.1854	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', 'maturities'	Physical(Full replication)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	PWC	Total return index	No	'FR0011883966', 'FR0012993103', 'FR0011317783', 'FR0013286192', 'FR0013341682', 'FR0000571218', 'FR0013131877', 'FR0013407236', 'FR0010773192', 'FR0010916924'	0	0	0	0.3162	0	0	0	0	0.9977	888	0	0.2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1832	0.1495	0.1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B3S5XW04	A1JJTP	SPDR Bloomberg Euro Government Bond UCITS ETF (Dist)	SPDR ETF	ETF	55.25	53.36	63.12	0.0374	0.0015	0.0569	-0.32	0.0948	Distributing	EUR	0.0037	0.0193	0.0237	0.0003	5/23/11	0.0657	-1.25	-0.0359	0.0666	Sampling	No	SYBB	-0.1185	-0.79	Ireland	-0.1472	12931449	0.0043	0.0477	-0.0891	0.0129	-0.186	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	31-Mar	Yes	Ernst & Young	Total return index	No	'FR0013286192', 'FR0013415627', 'FR0012993103', 'FR0011883966', 'FR0013341682', 'IT0005484552', 'FR0013344751', 'FR0000571218', 'FR0013250560', 'FR0010916924'	0	0	0	0.3378	0	0	0	0	1	297	0	0.2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1785	0.1448	0.1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B3FH7618	A0RGEL	iShares Euro Government Bond 0-1yr UCITS ETF	iShares	ETF	96.49	95.92	96.8	0.0045	0.0015	0.002	-2.83	0.0035	Distributing	EUR	0	0.005	0.0031	0.0055	3/6/09	0.0022	-0.89	-0.0073	-0.0056	Sampling	Yes	EUN6	-0.0031	-2.4	Ireland	-0.0159	10012734	0	-0.006	-0.0283	0.0011	-0.0096	XETRA	3/21/23	'0-1', 'Bonds', 'Europe', 'Government', '0-3'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	30-Jun	Yes	Deloitte	Total return index	Yes	'FR0011486067', 'FR0010466938', 'IE00B9346255', 'IT0004356843', 'DE0001102325', 'DE0001102317', 'ES0000012B62', 'ES00000121G2', 'IT0005215246', 'ES00000123X3'	0	0	0	0.1544	0	0	0	0	1	595	0	0.1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3527	0.1831	0.1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B5V94313	A1JXZG	iShares Germany Government Bond UCITS ETF (Dist)	iShares	ETF	122	117.59	138.75	0.0354	0.002	0.055	-0.4	0.0916	Distributing	EUR	0	0.0157	0.0274	-0.0077	5/8/12	0.0636	-1.28	-0.0255	0.0286	Sampling	Yes	IS0L	-0.1177	-0.93	Ireland	-0.1663	18572378	0	0.0269	-0.1053	0.013	-0.1813	XETRA	3/21/23	'Germany', 'Bonds', 'Germany', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	30-Nov	Yes	Deloitte	Total return index	Yes	'DE0001135275', 'DE0001102341', 'DE0001102390', 'DE0001135226', 'DE0001135481', 'DE0001102424', 'DE0001102374', 'DE0001102507', 'DE0001102333', 'DE0001135366'	0	0	0	0.2109	0	0	0	0	1	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BGJWWX56	A2N7D3	Invesco Euro Government Bond UCITS ETF Dist	Invesco	ETF	32.72	31.58	37.19	0.0377	0.001			0.0964	Distributing	EUR	0	0.0195	0.0239	0.0006	8/28/19	0.0665	-1.22	-0.0351		Sampling	No	EIBB	-0.1179	-0.76	Ireland	-0.1449	44125477	0	0.049		0.0132	-0.185	XETRA	3/21/23	'Bond', 'Bonds', 'Europe', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Quarterly	Currency unhedged	31-Dec	Yes	PricewaterhouseCoopers	Total return index	No	'FR0000571150', 'IT0005439275', 'FR0013344751', 'FR0011619436', 'ES00000122E5', 'FR0013407236', 'ES0000011868', 'ES0000012H33', 'IT0005327306', 'ES00000124W3'	0	0	0	0.2737	0	0	0	0	0.9972	1	0	0.2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1914	0.1675	0.1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BKWD3B81	A2PVDZ	Invesco Euro Corporate Hybrid Bond UCITS ETF Acc	Invesco	ETF	35.87	33.39	39.27	0.008	0.0039			0.0692	Accumulating	EUR		0.008	-0.025	0.0008	9/17/20		-1.41	0.0116		Sampling	No	EHBA	-0.0978		Ireland		51381268				-0.0062	-0.1595	XETRA	3/21/23	'Bond', 'Bonds', 'World', 'Corporate', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Dec	Yes	PricewaterhouseCoopers	Total return index	No	'XS2193661324', 'XS1195202822', 'XS2193662728', 'XS2244941063', 'DE000A11QR73', 'XS1115498260', 'XS1933828433', 'XS1629774230', 'XS2242929532', 'XS1974787480'	0.2001	0.0937	0	0.4531	0	0	0	0	0.9978	26	0	0.1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BKWD3966	A2PVDY	Invesco Euro Corporate Hybrid Bond UCITS ETF Dist	Invesco	ETF	34.06	32.2	38.31	0.0015	0.0039			0.0702	Distributing	EUR	0.0162	0.0015	-0.0313	-0.0056	9/17/20		-1.47	0.0114		Sampling	Yes	EHBD	-0.1035		Ireland		51381108	0.0184			-0.0126	-0.1593	XETRA	3/21/23	'Bond', 'Bonds', 'World', 'Corporate', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Quarterly	Currency unhedged	31-Dec	Yes	PricewaterhouseCoopers	Total return index	Yes	'XS2193661324', 'XS1195202822', 'XS2193662728', 'XS2244941063', 'DE000A11QR73', 'XS1115498260', 'XS1629774230', 'XS1933828433', 'XS2242929532', 'XS1974787480'	0.1993	0.0937	0	0.4539	0	0	0	0	0.9982	64	0	0.1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU0460391732	DBX0DZ	Xtrackers Bloomberg Commodity ex-Agriculture & Livestock Swap UCITS ETF 2C	Xtrackers	ETF	32.93	32.93	42.64	-0.0998	0.0029	0.174	0.61	0.2176	Accumulating	USD		-0.1046	-0.0336	-0.1331	4/9/10	0.1918	-0.45	0.5066	0.0921	Swap based Unfunded	No	XSVT	-0.0983	1.38	Luxembourg	1.0251	11068625		-0.0901	0.6631	-0.0373	0.2892	Last	3/21/23	'Forward', 'Commodities', 'market'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	Ernst & Young S.A.	Total return index	No	[]	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU0292106167	DBX1LC	Xtrackers Bloomberg Commodity ex-Agriculture & Livestock Swap UCITS ETF 1C EUR Hedged	Xtrackers	ETF	23.62	23.48	31.53	-0.1062	0.0039	0.1879	0.26	0.2861	Accumulating	EUR Hedged		-0.1086	-0.0392	-0.0935	6/29/07	0.2179	-0.56	0.3761	0.0442	Swap based Unfunded	No	XDBC	-0.1589	1.09	Luxembourg	0.8969	3067435		-0.0286	0.2721	-0.0438	0.1752	XETRA	3/21/23	'Hedged)', 'Commodities', 'market'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency hedged	31-Dec	Yes	Ernst & Young S.A.	Total return index	No	[]	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B7LGZ558	A1JXZF	iShares France Government Bond UCITS ETF	iShares	ETF	129.98	125.58	149.39	0.0347	0.002	0.0586	-0.4	0.0981	Distributing	EUR	0.0006	0.014	0.0231	-0.0079	5/8/12	0.0681	-1.29	-0.0424	0.0533	Sampling	Yes	IS0K	-0.1266	-0.89	Ireland	-0.1708	18569970	0.0007	0.0419	-0.1132	0.0123	-0.1919	Last	3/21/23	'Bond', 'Bonds', 'France', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	30-Nov	Yes	Deloitte	Total return index	Yes	'FR0011883966', 'FR0011317783', 'FR0012993103', 'FR0013341682', 'FR0013286192', 'FR0013407236', 'FR0010773192', 'FR0013131877', 'FR0000571218', 'FR0010916924'	0	0	0	0.0867	0	0	0	0	0.9996	313	0	0.9133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1437024729	A2ANS1	Amundi Index Global Aggregate 500m UCITS ETF DR (C)	Amundi ETF	ETF	48.81	47.22	52.47	0.0229	0.001	0.068	0.2	0.1084	Accumulating	EUR		0.0117	0.0142	-0.0249	1/24/17	0.0769	-0.61	0.028	0.0876	Sampling	Yes	10AU	-0.0664	-0.35	Luxembourg	-0.0794	33156815		0.0027	0.0686	0.0062	-0.1121	Last	3/21/23	'500', 'Bonds', 'World', 'Aggregate', 'maturities'	Physical(Sampling)	Company With Variable Capital (SICAV)		Currency unhedged	30-Sep	Yes	PRICEWATERHOUSECOOPERS LUXEMBOURG	Total return index	Yes	'US01F0224281', 'US01F0306294', 'US21H0306256', 'US01F0226260', 'US01F0206205', 'CND10001Q6Q0', 'US91282CBG50', 'US91282CDV00', 'US912828WJ58', 'CND10002D1Y9'	0	0	0	1	0	0	0	0	0.9999	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1737654019	A2H9Q6	Amundi Index Global Aggregate 500M UCITS ETF DR EUR (D)	Amundi ETF	ETF	48.23	46.98	53.27	0.029	0.001	0.0673	0.22	0.1095	Distributing	EUR	0.0189	0.0178	0.0201	-0.0193	2/6/18	0.0774	-0.56	0.028	0.0875	Sampling	Yes	10AM	-0.061	-0.33	Luxembourg	-0.0739	39558001	0.0205	0.0027	0.075	0.0121	-0.1121	XETRA	3/21/23	'500', 'Bonds', 'World', 'Aggregate', 'maturities'	Physical(Sampling)	Company With Variable Capital (SICAV)	Annually	Currency unhedged	30-Sep	Yes	PRICEWATERHOUSECOOPERS LUXEMBOURG	Total return index	Yes	'US01F0224281', 'US01F0306294', 'US21H0306256', 'US01F0226260', 'US01F0206205', 'CND10001Q6Q0', 'US91282CBG50', 'US91282CDV00', 'US912828WJ58', 'CND10002D1Y9'	0	0	0	1	0	0	0	0	0.9999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1708330318	A2H56V	Amundi Index Global Aggregate 500m UCITS ETF DR EUR Hedged	Amundi ETF	ETF	46.84	44.56	50	0.0254	0.001	0.0597	-0.17	0.1094	Accumulating	EUR Hedged		0.0064	0.0143	-0.0004	12/12/17	0.0742	-0.65	-0.0186	0.0488	Sampling	Yes	X8LV	-0.0708	-0.44	Luxembourg	-0.0952	38858022		0.0421	-0.0485	0.0234	-0.1342	NAV	3/17/23	'Hedged)', 'Bonds', 'World', 'Aggregate', 'maturities'	Physical(Sampling)	Company With Variable Capital (SICAV)		Currency hedged	30-Sep	Yes	PRICEWATERHOUSECOOPERS LUXEMBOURG	Total return index	Yes	'US01F0224281', 'US01F0306294', 'US21H0306256', 'US01F0226260', 'US01F0206205', 'CND10001Q6Q0', 'US91282CBG50', 'US91282CDV00', 'US912828WJ58', 'CND10002D1Y9'	0	0	0	1	0	0	0	0	0.9999	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B3F81409	A0RGEQ	iShares Core Global Aggregate Bond UCITS ETF USD (Dist)	iShares	ETF	4.07	3.98	4.45	0.0241	0.001	0.0741	0.19	0.1111	Distributing	USD	0.0159	0.0091	0.0174	-0.0219	11/21/17	0.0818	-0.57	0.0285	0.0925	Sampling	Yes	EUNU	-0.0631	-0.31	Ireland	-0.0733	38893958	0.0173	-0.0062	0.0713	0.0074	-0.1073	XETRA	3/21/23	'Bond', 'Bonds', 'World', 'Aggregate', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	30-Jun	Yes	Deloitte	Total return index	Yes	'IE00BK8MB266', 'CND100031JZ0', 'CND100036Q75', 'US01F0306294', 'US91282CBB63', 'US9128284F40', 'CND100037XX3', 'JP1103501J35', 'US91282CDQ15', 'JP1103481H98'	0	0	0	0.6063	0	0	0	0	0.8041	943	0	0.0347	0	0	0	0	0	0	0	0	0	0.0698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1902	0	0.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B43QJJ40	A1JJTK	SPDR Bloomberg Global Aggregate Bond UCITS ETF	SPDR ETF	ETF	23.87	23.37	26.34	0.0231	0.001	0.0728	0.18	0.1099	Distributing	USD	0.015	0.0086	0.0143	-0.0239	1/26/18	0.0808	-0.6	0.031	0.0876	Sampling	No	SYBZ	-0.0654	-0.33	Ireland	-0.0771	12931471	0.0163	-0.0025	0.0677	0.0063	-0.112	XETRA	3/21/23	'Bond', 'Bonds', 'World', 'Aggregate', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	31-Mar	Yes	Ernst & Young	Total return index	No	'-', 'US912796YU75', 'US912796ZE25', 'US912796YK93', 'US912796XZ71', 'JP1103681NA2', 'JP1103671N74', 'US01F0426241', 'JP1103571L10', 'JP1103661N43'	0	0	0	0.5357	0	0	0	0	0.9999	310	0	0.0394	0	0	0	0	0	0	0	0	0	0.0585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2707	0.0001	0.0957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BDBRDM35	A2H6ZT	iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc)	iShares	ETF	4.62	4.42	4.98	0.0243	0.001	0.0625	-0.19	0.1155	Accumulating	EUR Hedged		0.0109	0.0153	0.0065	11/21/17	0.0769	-0.67	-0.026	0.0507	Sampling	Yes	EUNA	-0.0775	-0.43	Ireland	-0.0955	38962423		0.0386	-0.0588	0.0043	-0.1355	XETRA	3/21/23	'Hedged)', 'Bonds', 'World', 'Aggregate', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)		Currency hedged	30-Jun	Yes	Deloitte	Total return index	Yes	'IE00BK8MB266', 'CND100031JZ0', 'CND100036Q75', 'US01F0306294', 'US91282CBB63', 'US9128284F40', 'CND100037XX3', 'JP1103501J35', 'US91282CDQ15', 'JP1103481H98'	0	0	0	0.6063	0	0	0	0	0.8041	"1,460"	0	0.0347	0	0	0	0	0	0	0	0	0	0.0698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1902	0	0.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BF1QPL78	A2H8NQ	SPDR Bloomberg Global Aggregate Bond UCITS ETF EUR Hedged	SPDR ETF	ETF	26.42	25.54	28.91	0.0223	0.001	0.0619	-0.18	0.1164	Distributing	EUR Hedged	0.0149	0.0099	0.0138	0.0065	2/14/18	0.0767	-0.65	-0.0195	0.0505	Sampling	No	SPFE	-0.0753	-0.41	Ireland	-0.0919	39419230	0.0163	0.0387	-0.0544	0.0026	-0.1361	XETRA	3/21/23	'Hedged)', 'Bonds', 'World', 'Aggregate', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency hedged	31-Mar	Yes	Ernst & Young	Total return index	No	'-', 'US912796YU75', 'US912796ZE25', 'US912796YK93', 'US912796XZ71', 'JP1103681NA2', 'JP1103671N74', 'US01F0426241', 'JP1103571L10', 'JP1103661N43'	0	0	0	0.5348	0	0	0	0	1	412	0	0.0394	0	0	0	0	0	0	0	0	0	0.0586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2713	0.0001	0.0959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
